receptor,smiles,vina
ALDH1,CNC(=O)[C@@H]1Cc2cccc(OC)c2C(=O)N1Cc1ccccc1,-8.50
ALDH1,Cc1cccc(Oc2cccc(C3CC[C@@H](C(=O)O)CN3C)c2)c1,-9.30
ALDH1,Cc1cccc(Oc2cccc(C3CC[C@@H](N)CN3C)c2)c1,-9.10
ALDH1,COc1c(Cc2ccccc2)cccc1C(N)=O,-7.80
ALDH1,Cc1cccc2c1[C@H](c1ccc(C(N)=O)cc1)C(=O)N2C(C)C,-9.40
ALDH1,CC=C1C=CN(Cc2cccc(C(=O)O)c2)c2ccccc21,-9.90
ALDH1,Cc1ccc(CCC(=O)NC(C)C)c(-c2ccccc2)c1,-9.00
ALDH1,Cc1cccc(Oc2cccc(C3CC[C@@H](CO)CN3C)c2)c1,-9.10
ALDH1,CCOC(=O)Cc1ccc2ccc(CC)c(C(=O)O)c2n1,-7.70
ALDH1,Cc1cccc(C(=O)N2CCCCC2)c1,-7.50
ALDH1,O=C(O)c1cc(CCc2cccc3c2CCCC3)cs1,-8.80
ALDH1,CC(C)NC(=O)c1ccc2cccc(F)c2c1,-8.40
ALDH1,CCc1ccc(CCC(N)=O)cc1-c1ccccc1,-8.50
ALDH1,CNC(=O)[C@@H]1Cc2ccc3c(c2C(=O)N1Cc1ccccc1)OCCC3=O,-9.50
ALDH1,Cc1cccc(CC(=O)N2C[C@@H](C)C(=O)N2)c1,-8.10
ALDH1,CN(C)CCCc1ccc(C(=O)O)c(-c2ccccc2)c1,-7.80
ALDH1,CC(C)N1C[C@H](c2cccc(O)c2)c2cscc2C1=O,-7.70
ALDH1,O=C(O)c1cccc(Cn2ccc(=O)c3ccccc32)c1,-8.80
ALDH1,O=C(O)c1ccc(CCCN2CCCCC2)cc1-c1ccccc1,-8.40
ALDH1,COc1ccccc1CCC[C@H](C(=O)O)N1CC(C)(C)CC1=O,-7.80
ALDH1,Cc1cccc([C@@H]2CCN(C(=O)N(C)[C@H]3CCC[C@@H](C)N3)C2)c1,-8.80
ALDH1,C[C@@H]1CCc2c3ccccc3c(CC(=O)N3CCC(=O)N3)c(=O)n21,-9.80
ALDH1,CCC[C@H]1CC[C@H]2c3ccnc(N)c3C[C@H](c3ccccc3)N12,-7.50
ALDH1,COc1cccc(-c2ccccc2)c1OC,-6.60
ALDH1,O=C1CC[C@H]2CCCC[C@@]2(C(=O)Cc2ccccc2O)C1,-8.80
ALDH1,C[C@@H]1CCc2c3ccccc3c(CC(=O)N3CC=CN3)c(=O)n21,-9.60
ALDH1,Cc1cccc([C@@H]2CCN(C(=O)N(C)[C@H]3CCCC(C)(C)N3)C2)c1,-9.30
ALDH1,CCc1ccc2ccc(C3CCCCC3)nc2c1C(=O)O,-9.10
ALDH1,COC(=O)[C@@H]1Cc2cccc(OC)c2C(=O)N1Cc1ccccc1,-8.20
ALDH1,O=C(c1ccccc1)N1CCCC1,-6.40
ALDH1,c1ccc(C[C@H]2CN[C@@H]3CCCN4NC(c5ccccc5)=NN4[C@H]23)cc1,-10.50
ALDH1,CCC1=CC=C2C=CCc3nc(-c4cccc(C(=O)O)c4)n(c32)C1,-9.60
ALDH1,CCCCc1c(CN)cc2c(c1O)C(C)(C)OCO2,-7.40
ALDH1,COc1ccccc1Oc1cccc(C)c1,-7.40
ALDH1,CCCCc1cc([C@@H](C)O)c2c(c1)C(C)(C)OCO2,-7.90
ALDH1,CC1(C)C=c2cc(C=C3CCCC3=O)ccc2=C1C(=O)O,-8.70
ALDH1,O[C@@H](C[C@@H]1C[C@@H]2C[C@H]3CCCC[C@@]31C[C@@H]2O)c1ccccc1,-8.80
ALDH1,CC(C)C[C@@H]1Cc2ccc3c(c2C(=O)N1Cc1ccccc1)O[C@H](O)C=C3,-9.80
ALDH1,CN(C)[C@@H]1CN(C)[C@H](CO)C[C@H]1c1ccccc1,-7.00
ALDH1,CCC1=CC=C2CC=Cc3nc(-c4cccc(C(=O)O)c4)n(c32)C1,-9.80
ALDH1,CCC1=CC=C2CC(C)(C)Cc3nc(-c4cccc(C(=O)O)c4)n(c32)C1,-10.20
ALDH1,C[C@@H]1C2=CC[C@@H](C)N2C(=O)c2cc(Cn3ccnc3)ccc21,-8.80
ALDH1,N[C@H]1CCCC[C@@H](N2C[C@H]3CCCN3[C@@H](c3ccccc3)C2=O)C1,-9.40
ALDH1,COCC[C@]1(C)CC(=O)N2c3c(cccc31)CC[C@H]2C,-8.50
ALDH1,CC1=NN2NC(c3ccccc3)=NN2[C@@H]2[C@@H](Cc3ccccc3)CN[C@@H]2C1,-10.40
ALDH1,CN1CC[C@H]2[C@@H]1[C@H](c1ccccc1)C[C@@H](CO)N2C,-7.60
ALDH1,CC1(CC(=O)N2C[C@H](C(=O)O)CCC2(C)C)CCCCC1,-8.60
ALDH1,CC(=O)c1ccc(C)c2c(=O)n3c(c(C)c12)C[C@H](CO)CC3,-8.90
ALDH1,CCCCc1c(CN)cc2c(c1OC)C(C)(C)OCO2,-6.90
ALDH1,CC1=CN2NC(c3ccccc3)=NN2[C@@H]2[C@@H](Cc3ccccc3)CN[C@@H]2C1,-10.10
ALDH1,CCCc1cccc(CCc2csc(C(=O)O)c2)c1,-8.20
ALDH1,CC(C(N)=O)=C1C[C@@]2(C)CCCN2[C@@H](c2ccccc2)C1=O,-9.20
ALDH1,CC(C)CNC(=O)[C@@H](N)c1cc2c(cc1C(C)C)[C@H](C)CCC2,-8.60
ALDH1,NC(=O)N1C=C2Cc3cc(F)ccc3C=C2C=C1Cc1cccc(=O)o1,-12.00
ALDH1,O=C1CC[C@H]2CCCC[C@@]2(C(=O)Cc2ccccc2)C1,-9.20
ALDH1,Cc1cccc2c1C(=O)N(c1ccccc1F)[C@H]1OC[C@H](C)CN21,-9.20
ALDH1,CCCN[C@@H]1CN(C)[C@H](CO)C[C@H]1c1ccccc1,-6.70
ALDH1,Cc1cccc2c1C(=O)N(c1ccccc1F)[C@H]1O[C@@H](C)CCN21,-10.10
ALDH1,CCCCOc1ccc(CC)c2ncc(=O)[nH]c12,-7.10
ALDH1,CCc1ccc2ccc([C@@H]3CNCC[C@H](C)C3)nc2c1C(=O)O,-8.90
ALDH1,COc1cc(F)cc2c1C=C1C=C(Cc3cccc(=O)o3)N(C(N)=O)C=C1C2,-11.10
ALDH1,Cc1cccc(Oc2cccc(C)c2)c1,-7.90
ALDH1,C[C@@H]1CCc2c3c(c(CC[C@@H](C)N)c(=O)n21)C=CCC3=O,-8.50
ALDH1,CNC(=O)C1=C2CNC(=O)N3C(C)=NN(C)[C@@H]3C2=C[C@@H]1c1ccccc1,-9.20
ALDH1,CC(=O)N1CCc2ccccc2C1,-7.00
ALDH1,COc1c(CNCC(C)C)cc(F)c(-c2ccccc2)c1OC,-7.80
ALDH1,Cc1cccc(Oc2ccccc2)c1,-7.40
ALDH1,C[C@H]1C[C@H]2NC[C@H](Cc3ccccc3)[C@H]2N2N=C(c3ccccc3)NN2C1,-10.20
ALDH1,CCCc1ccc(O)c2c1C[C@@H]1[C@H]3[C@H](CC[C@@]23C(=O)O)OC1(C)C,-8.60
ALDH1,CCCCCc1cc([C@@H](C)O)c2c(c1)C(C)(C)OCO2,-7.90
ALDH1,C[C@H](O)c1ccc(CCCN2CCCCC2)cc1-c1ccccc1,-9.10
ALDH1,CC(=O)c1ccc(C)c2c(=O)n3c(cc12)C[C@H]([C@@H](C)O)CC3,-9.50
ALDH1,C[C@]12CCN3C[C@H](Cc4ccccc4)C[C@@H](O)C=C[C@H](C[C@@H]1CC3=O)C2,-9.70
ALDH1,C[C@H]1C[C@H]2NCC[C@H](Cc3ccccc3)[C@H]2N2N=C(c3ccccc3)NN2C1,-10.30
ALDH1,CC(=O)NCC[C@H](C)c1ccc([C@@H]2C(=O)N(C(C)C)c3cccc(C)c32)cc1,-8.90
ALDH1,O=C(O)c1cccc(-c2nc3ccccc3n2Cc2ccccc2)c1,-9.80
ALDH1,COCCN(C)C(=O)c1cccc(C)c1,-6.70
ALDH1,Cc1ccccc1COCc1[nH]c(=O)cnc1CCC(C)C,-7.20
ALDH1,Cc1nc(C)nc(C[C@@H]2C[C@@H]3C[C@H]4CCCC[C@@]42C[C@@H]3O)n1,-9.40
ALDH1,COc1c(Cc2ccccc2)cccc1C1=N[C@@H]2CN(C)C(=O)[C@]2(C)C1,-8.80
ALDH1,Cc1ccc(C2=CN3C(=CCc4cnc(N)nc43)C=N2)c(C(N)=O)c1,-9.90
ALDH1,COc1c(CNC(=O)OCC(=O)O)cc(F)c(-c2ccccc2)c1OC,-8.00
ALDH1,Cc1ccc([C@H]2CCCN2)c(-c2ccccc2)c1,-8.50
ALDH1,C[C@@]12CCC[C@@H]3CC[C@@H](CC(=O)O)C[C@@H](c4ccccc4C1)[C@@H]32,-9.80
ALDH1,Cc1cccc(Oc2cccc(-c3ccc(C(=O)O)cc3)c2)c1,-9.60
ALDH1,CCCCNCc1ccccc1Cn1ccccc1=O,-7.20
ALDH1,CCOCC[C@]1(C)CC(=O)N2c3c(cccc31)CC[C@H]2C,-8.00
ALDH1,C[C@@H]1CCc2c3ccccc3c(CC(=O)N(C)NC(=O)C(C)(C)C)c(=O)n21,-8.80
ALDH1,CC1(C)O[C@H]2CC[C@@]3(C(=O)O)c4ccc([C@H]5CCC(=O)N5)cc4C[C@@H]1[C@@H]23,-10.00
ALDH1,CCCCOc1ccc(CCC)c2ncc(=O)[nH]c12,-7.40
ALDH1,Nc1ncc2c(n1)N1C=C(c3ccccc3CO)N=CC1=CC2,-9.70
ALDH1,CC1=C[C@H](C(=O)N(C)Cc2ccc(CN3CC[C@@H](C)C3)cc2)C=CO1,-8.30
ALDH1,CC(C)N1C[C@H](c2ccccc2)c2cscc2C1=O,-7.60
ALDH1,Cc1cccc2c1C(=O)N(c1ccccc1F)[C@H]1[C@@H]3CC[C@@H](C3)CN21,-10.70
ALDH1,Cc1cccc(Oc2ccccc2F)c1,-7.70
ALDH1,CC(C)CN1CNC(c2ccccc2)=N1,-7.20
ALDH1,C[C@H](O)c1ccc(Cc2ccccn2)cc1-c1ccccc1,-9.30
ALDH1,CCNC(=O)C1=C(C)C(C2NCCN2)=C[C@@H]1c1ccccc1,-8.80
ALDH1,COc1c(CNC(=O)OC2CCCCC2)cc(F)c(-c2ccccc2)c1OC,-8.60
ALDH1,CN1C(=O)N(c2ccccc2F)C(=O)C2=c3ccccc3=CC[C@H]21,-10.60
ALDH1,CC[C@H]1CN(Cc2ccccc2-c2ccccc2)C=N1,-7.90
ALDH1,CCCC[C@@H]1C(O)=C2Cc3c(ccnc3N)[C@@H]3CC[C@H]([C@H]1C)N23,-9.00
ALDH1,C[C@@H]1C2=CC[C@@H](C)N2C(=O)c2cc(Cn3cccc3)ccc21,-8.70
ALDH1,CN(C)c1ccc([C@H]2C=CC=C3OC4=C(CC=CC4)C(=O)N32)c(O)c1,-9.80
ALDH1,Cc1ccc(C2=CC=C(O)c3ccccc3C2)c(O)n1,-8.70
ALDH1,COC(=O)C[C@H]1C2=CCc3ccccc3C2=C[C@@H]1c1ccccc1,-10.70
ALDH1,Cc1cc(CN2C[C@H](N)c3cccnc32)cc(-c2ccccc2)c1,-10.00
ALDH1,Cc1cccc(Oc2cccc(C)c2F)c1,-8.00
ALDH1,CCN1CCC2(CC1)CC(=O)N1c3c(cccc32)CC[C@H]1C,-9.00
ALDH1,CC1=C[C@@H](CCC(=O)N(C)C(=O)O)C2=CC(F)=C(C)C(=O)C2=C1,-9.50
ALDH1,C[C@@H]1CCc2c(O)ccc3c2N1C(=O)C[C@@]3(C)Cn1cccc(C(N)=O)c1=O,-10.10
ALDH1,CC1(C)O[C@H]2CC[C@@]3(C(=O)O)c4ccc5ccc(F)cc5c4C[C@@H]1[C@@H]23,-10.80
ALDH1,Cc1ccc2ccc3c(c2c1)C[C@@H]1[C@H]2[C@H](CC[C@@]32C(=O)O)OC1(C)C,-10.80
ALDH1,Cc1ccccc1COCc1[nH]c(=O)cnc1CCc1ccccc1,-8.40
ALDH1,Cc1nc(N)nc(C[C@@H]2C[C@@H]3C[C@H]4CCCC[C@@]42C[C@@H]3O)n1,-9.60
ALDH1,CCC[C@H](C)CC(=O)N1C[C@H](C(=O)O)CCC1(C)C,-7.30
ALDH1,Cc1cc2c(cc1O)[C@H]1NCCCC[C@H]1[C@@H]2c1ccccc1,-9.70
ALDH1,COC(=O)[C@H]1N=C(c2cccc(Cc3ccccc3)c2OC)C[C@@H]1C,-8.10
ALDH1,C[C@]12CCCN1[C@@H](c1ccccc1)C(=O)C(=C1C=CCC(C(=O)O)=C1)C2,-10.50
ALDH1,C[C@]12CCCN1[C@@H](c1ccccc1)C(=O)C(=C1C=CCC(CO)=C1)C2,-9.60
ALDH1,C[C@H](O)c1ccc(Cc2ncsc2C(N)=O)cc1-c1ccccc1,-9.50
ALDH1,C[C@H]1c2ccccc2C[C@@H]2C[C@H](N3CC(C)(C)CC3=O)CCN21,-8.50
ALDH1,CCCN1CCN2C(=O)c3c(C(C)C)ccc(C(C)=O)c3C[C@@H]2C1,-9.00
ALDH1,Cc1ccc2c(c1)[C@@H](c1ccccc1)[C@@H]1CCCCN[C@H]21,-9.30
ALDH1,CCCCc1cc(CCc2ccc(F)cc2)c(C(=O)O)c(CC)n1,-8.90
ALDH1,CC1(C)O[C@H]2CC[C@@]3(C(=O)O)c4c(O)cc5c(c4C[C@@H]1[C@@H]23)CCCC5,-10.80
ALDH1,COC(=O)c1c(-c2cccc3c2CC=C3)cc(CN(C)C)n1C,-7.90
ALDH1,C[C@@H]1CCc2c3c(c(CC[C@@H](C)N)c(=O)n21)C=C=CC3=O,-8.40
ALDH1,COc1ccc2c(c1)[C@H]1Cc3ccccc3CC1=CCC2,-9.40
ALDH1,O=CCCN1C[C@H]2CCCN2[C@@H](c2ccccc2)C1=O,-7.60
ALDH1,CC1(C)O[C@H]2CC[C@@]3(C(=O)O)c4ccc5c(c4C[C@@H]1[C@@H]23)CC(=O)N5,-9.60
ALDH1,CCc1nccc(CCCN(C)C)c1-c1ccccc1,-7.50
ALDH1,Cc1ccccc1CCc1ncc(=O)[nH]c1COCc1ccccc1,-8.30
ALDH1,CC1(C)O[C@H]2CC[C@@]3(C(=O)O)c4c(O)cc(C5CCCC5)cc4C[C@@H]1[C@@H]23,-10.30
ALDH1,CC(=O)c1ccc(C(C)C)c2c1C[C@@H]1CN(C(C)=O)CCN1C2=O,-8.50
ALDH1,CC1=C[C@@H]2COC(C)(C)CN2C(Cc2cccc3cc4n(c(=O)c23)C[C@H](O)C=C4)=N1,-10.20
ALDH1,CC1(C)O[C@H]2CC[C@@]3(C(=O)O)c4ccc5ccc(Cl)cc5c4C[C@@H]1[C@@H]23,-9.60
ALDH1,CCC[C@@H](C)C1=CC2=CN(C=O)c3cccc4c(OC)cc(c2c34)[C@H]1O,-9.60
ALDH1,CC1=CC2=C(CC1)[C@H]1NCCCC[C@H]1[C@@H]2c1ccccc1,-9.60
ALDH1,C[C@]12C=Cc3ccccc3C(=O)N[C@@H]([C@H]3CCC[C@@H](C(N)=O)C3)CN(CC1)C(=O)C2,-10.90
ALDH1,CC(=O)C[C@@]12C[C@@H]1[C@H]1CCCCC[C@H]1[C@@H]2c1ccccc1,-8.70
ALDH1,CC[C@@H]1CCN2C[C@H]([C@@H](C)O)[C@H]3CC[C@@H](C)N3C(=O)[C@H]2C1,-8.00
ALDH1,Nc1nccc2c1C[C@@H]1CCCCCCCC[C@H]3CC[C@@H]2N31,-9.00
ALDH1,COc1c(Cc2ccccc2)cccc1C1=N[C@@H]2CCC3=NCC[C@]32C1,-8.90
ALDH1,COc1cccc(NC(C)=O)c1CCC[C@H](C(=O)O)N1CC(C)(C)CC1=O,-8.20
ALDH1,COc1cccc2c1C[C@@H]1C[C@@H](N3CC(C)(C)CC3=O)C(=O)OC[C@@H]1C2,-9.40
ALDH1,Nc1nccc2c1CC(=O)N1[C@@H](CCCCC(=O)O)CC[C@@H]21,-8.20
ALDH1,COc1c(Cc2ccccc2)cccc1C1=N[C@@H]2CCC[C@]2(C)C1,-8.70
ALDH1,CCCC[C@@H]1C=Cc2ccc3c4c2[C@H]1CC(=O)N4[C@H](C)CC3,-9.40
ALDH1,Cc1cc(C(N)=O)cnc1Cc1ccc([C@H](C)O)c(-c2ccccc2)c1,-10.10
ALDH1,COc1c(CNC(=O)O[C@@H]2CCC[C@H](C)C2)cc(F)c(-c2ccccc2)c1OC,-8.90
ALDH1,CCCCc1cc2ncnc(NCC)c2cc1-c1ccccc1,-8.30
ALDH1,CC(=O)c1ccc(C(C)C)c2c1C[C@@H]1CN(C(C)C)CCN1C2=O,-9.50
ALDH1,Cc1cccc2c1C(=O)N(c1ccccc1F)CN2Cc1cccc(O)c1,-9.90
ALDH1,Cc1cccc2c1C[C@@H]1C[C@H](N3CC(C)(C)CC3=O)CCN1[C@H]2C,-9.70
ALDH1,CC1=C[C@@H]2COC(C)(C)[C@@H]3C[C@H]4C=C(c5cc(N(C)C)ccc5O)N=C4CC(=N1)N23,-10.10
ALDH1,CC1=CCc2c(c(-c3cccc4c3[C@@H](C)C=C4)cn2C)C1=O,-9.70
ALDH1,C[C@@H]1CCC[C@H]1c1cc(O)c2c(c1)C[C@@H]1[C@H]3[C@H](CC[C@@]23C(=O)O)OC1(C)C,-10.80
ALDH1,CCCC[C@@H]1C[C@@H](O)C=C[C@@H]2C[C@@H]3CC(=O)N(CC[C@]3(C)C2)C1,-9.20
ALDH1,CC(=O)Nc1cnc(Cc2ccc([C@H](C)O)c(-c3ccccc3)c2)c(C)c1,-9.70
ALDH1,COc1cc2c3c4c(cccc14)N(C=O)C=C3C=C([C@H](C)CCO)[C@@H]2OC,-9.00
ALDH1,C[C@@H]1CCc2c3ccccc3c(CCc3ccccc3)c(=O)n21,-10.10
ALDH1,CC(=O)c1ccc(C(C)C)c2c1C[C@@H]1CN(C)CCN1C2=O,-8.80
ALDH1,C[C@@H]1CCC(C)(C)[C@@H]2C[C@@H](C(=O)N[C@]3(C)CCCN3)CN12,-8.20
ALDH1,CCNc1cccc(OC)c1CCC[C@H](C(=O)O)N1CC(C)(C)CC1=O,-7.40
ALDH1,CCc1ccc2ccc([C@H]3CO[C@@H](C=CC(N)=O)C3)nc2c1C(=O)O,-8.80
ALDH1,C[C@@H]1CCc2ccc3c4c2N1C(=O)C[C@H]4[C@H](c1ccccc1)C=C3,-11.10
ALDH1,O=CN1C2=C3c4c(ccc5cccc1c45)C(=O)C1(CCCC1)[C@H]3C=CN2,-10.80
ALDH1,Cc1ccc(C2=C(O)C=C(O)c3ccccc3C2)c(O)n1,-8.50
ALDH1,CCC[C@@H](O)C[C@@H]1C[C@@H]2C[C@H]3CCCC[C@@]31C[C@@H]2O,-7.40
ALDH1,COC1=C(C)C=C2C(=O)C(C)=C(F)C=C2[C@@H]1CC[C@H]1CCCN1C,-9.30
ALDH1,CC1(C)CC(=O)N([C@@H]2CC[C@@H]3CC=C4NC(=O)C=C4[C@H]3C2)C1,-9.80
ALDH1,CC[C@H]1CC=CCN1C(=O)[C@@H](CC[C@H]1CCC(=O)N1)C(C)(C)C,-8.40
ALDH1,Cc1ccc(O)cc1COCc1[nH]c(=O)cnc1CCc1ccccc1,-9.00
ALDH1,CN1CN(c2ccccc2F)C(=O)c2c1cc1c3c(cccc23)NC1=O,-10.70
ALDH1,C[C@H]1CO[C@H]2[C@H](C1)[C@H]1c3c(ccc4cc(C(=O)O)ccc34)CC[C@@]1(C)[C@H]2O,-10.10
ALDH1,CC(=O)Nc1cccc2ccc([C@@H]3C(=O)N(C(C)C)c4cccc(C)c43)cc12,-10.30
ALDH1,CCCCc1cc(CCc2ccc(F)c(F)c2)c(C(=O)O)c(CC)n1,-9.00
ALDH1,COc1cccc(CN2CN(c3ccccc3F)C(=O)c3c(C)cccc32)c1,-10.80
ALDH1,O=C1c2c(ccc3c2O[C@H](O)C=C3)C[C@@H](c2ccccc2)N1Cc1ccccc1,-10.70
ALDH1,CC1=C[C@@H]2COC(C)(C)CN2C(Cc2cccc3cc4n(c(=O)c23)CCN(C)C4)=N1,-10.80
ALDH1,COC(=O)N(C)C(=O)CC[C@@H]1C=C(C)C=C2C(=O)C(C)=C(F)C=C21,-9.50
ALDH1,CCc1ccc2ccc([C@@H]3CNCC[C@H](CO)C3)nc2c1C(=O)O,-8.80
ALDH1,C=C1C(O)=C2Cc3c(ccnc3N)[C@@H]3CC[C@H]([C@H]1CCC(=O)O)N23,-8.50
ALDH1,CC1=CC(=C2C[C@@]3(C)CCCN3[C@@H](c3ccccc3)C2=O)C(O)=CC1,-10.30
ALDH1,Cc1c(C(=O)O)c2n(c(=O)c1CCc1ccnc(-c3ccccc3)c1)[C@H](C)CC2,-9.70
ALDH1,O=C1c2c(ccc3ccc(O)cc23)N2CCCC[C@@H]2N1c1ccccc1F,-10.70
ALDH1,Cc1cc(C2=CC=CC2)nn1C(=O)Cc1cc(CC(C)C)c2n(c1=O)[C@H](C)CC2,-10.00
ALDH1,CC(=O)N1CCc2nc(N)nc3c2C(=CC2=C4CCC[C@H](C)[C@H]4CCN23)C1,-12.00
ALDH1,CCCCc1cc2c(=O)n3c(c4cccc(c1C)c24)=CC[C@H]3C,-9.60
ALDH1,C[C@@H]1CCc2ccc3c4c2N1C(=O)C[C@H]4[C@H](C1CCCC1)C=C3,-10.20
ALDH1,COC(=O)Cn1ccc2cccc(CC3=NC(C)=C[C@@H]4COC(C)(C)CN34)c2c1=O,-9.10
ALDH1,CCC[C@@H](C[C@@H](C)O)c1cc2c(cn1)=C1CC=CC=C1N(C=O)C=2,-8.70
ALDH1,Cc1ccc([C@H]2CC3=CC=CC[C@@H]3N2C)c(-c2ccccc2)c1,-9.30
ALDH1,CN1C(=O)N(c2ccccc2F)C(=O)C2=C3CCCC4=C3[C@@H](C[C@H]21)N1C(=O)CC[C@H]41,-11.50
ALDH1,CC(C)N1CC2=C[C@H](O)C=C3CCCCCC[C@H](C1)[C@H]32,-8.50
ALDH1,COCc1ccc(Cc2ncc(C(=O)OC)[nH]2)cc1-c1ccccc1,-9.00
ALDH1,CC(=N)N=C(N)c1cccc(Oc2cccc(C)c2)c1,-9.00
ALDH1,CCC[C@@H](CC(=O)O)c1cc2c(cn1)=C1CC=CC=C1N(C=O)C=2,-9.10
ALDH1,CC1=C[C@@H](CC[C@H]2CCCN2C)C2=CC(F)=C(C)C(=O)C2=C1,-9.70
ALDH1,CN(C)Cc1ccccc1,-5.30
ALDH1,CCCC[C@H]1CC[C@@H]2N3C(=NC(C)=C[C@@H]3COC2(C)C)C1,-8.80
ALDH1,CN1C(=O)N(c2ccccc2F)C(=O)C2=C3CCCC4=C3C(=C[C@H]21)N1C(=O)CC[C@H]41,-12.00
ALDH1,C[C@H]1CCCC2=C3C=C4CN(C)CCc5nc(N)nc(c54)N3CC[C@@H]21,-10.80
ALDH1,CO[C@@H]1NC(=O)[C@@H]2C=CN=C2[C@]23CC[C@H](CC2)C[C@@H]13,-8.30
ALDH1,NC(=O)C[C@@H]1C[C@@H]2C[C@H]3CCCC[C@@]31C[C@@H]2O,-7.30
ALDH1,CCCCC[C@H]1[C@@H]2NCc3ccccc3C2=C[C@@H]1c1ccccc1,-10.40
ALDH1,Cc1cccc2c1C(=O)N(c1ccccc1F)CN2Cc1ccccc1,-9.80
ALDH1,Cc1ccc([C@H]2C[C@@H]3C[C@H](C)C[C@@H]3N2C)c(-c2ccccc2)c1,-9.60
ALDH1,CC[C@@H]1C[C@H]2C[C@]3(C)c4ccccc4CN(C)[C@@H]3[C@H]2C1,-8.20
ALDH1,COC1=C(C)C=C2C(=O)C(C)=C(F)C=C2[C@@H]1CC[C@H]1CC=CN1C,-9.40
ALDH1,CC1=C[C@@H]2COC(C)(C)[C@@H]3C[C@H]4C=C([C@@H](C)O)N=C4CC(=N1)N23,-9.90
ALDH1,Oc1ccccc1C[C@@]12C[C@@H]3[C@H]4[C@@H]5CCC[C@@H]([C@@H]5[C@@H]31)[C@H]4[C@@H]2c1ccccc1,-11.00
ALDH1,CCc1ccc2ccc([C@H]3CO[C@@H](c4ccccc4)C3)nc2c1C(=O)O,-9.70
ALDH1,Cc1cc(Cc2ccccc2)c(C2=CN3C(=CCc4cnc(N)nc43)C=N2)cn1,-10.70
ALDH1,CC=c1cc2c(n1C)=CC[C@H]1CC[C@@H](N3CC(C)(C)CC3=O)C[C@H]21,-9.70
ALDH1,CC[C@H]1CC[C@@]2(C=C(C)C=C3C(=O)C(C)=C(F)C=C32)CN1,-9.40
ALDH1,COc1ccc2c(C)c3c(nc2c1)N1CCN(C)C[C@@H]1N(c1ccccc1F)C3=O,-10.10
ALDH1,CC=Cc1cc(NCC)nn1C(=O)Cc1cc(CC(C)C)c2n(c1=O)[C@H](C)CC2,-9.60
ALDH1,COc1ccc2c(c1)[C@H]1Cc3ccccc3-c3cccc(c31)CC2,-10.50
ALDH1,COC1=C(C)C=C2C(=O)C(C)=C(F)C=C2[C@@H]1CCCN(C)C,-8.30
ALDH1,CC[C@H]1C[C@@H]2C[C@H](N3CC(C)(C)CC3=O)CCN2C1,-7.50
ALDH1,CCCCc1ccc(CC)c(-c2ccccc2)c1,-8.40
ALDH1,CC1=C2Cc3ccccc3[C@@H]3CCN[C@H](C(N)=N1)[C@@H]23,-9.50
ALDH1,O=C(O)C1=CC[C@@H]2C[C@H]3[C@@H]4CCC[C@H]5C[C@@H]4C[C@]2(C1)[C@@H](c1ccccc1)[C@H]53,-9.40
ALDH1,CC=Cc1cc(NCC)nn1C(=O)Cc1c2c(c3n(c1=O)[C@H](C)CC3)CC(C)=CC2,-10.00
ALDH1,COC(=O)Nc1cnc(Cc2ccc([C@H](C)O)c(-c3ccccc3)c2)c(C)c1,-9.90
ALDH1,CC[C@@H](O)CC[C@@H]1C[C@@H](O)C=C[C@@H]2C[C@@H]3CC(=O)N(CC[C@]3(C)C2)C1,-8.40
ALDH1,COc1ccc(C)c2c1=C1CC3=NC(C)=C[C@@H]4COC(C)(C)[C@H](C[C@@]1(C)N=2)N34,-7.80
ALDH1,CC(C)NC[C@]1(C)CO[C@@H]2O[C@@H](CCC[C@]2(C)O)c2ccccc2CNC1=O,-9.00
ALDH1,Cc1cccc(Oc2cccc(CN(C)CCc3ccccc3)c2)c1,-8.40
ALDH1,Oc1ccccc1C[C@]12C[C@@H]3[C@H]4[C@@H]5CC=C[C@H]([C@H]4[C@@H]1c1ccccc1)[C@@H]5[C@@H]32,-11.30
ALDH1,CN1CC(=C2CCCC3=C2CN2C(=O)CC[C@H]32)C(=O)N(c2ccccc2F)C1=O,-9.50
ALDH1,Cc1cc2c(cc1C)CCCC2,-7.30
ALDH1,CCCCc1c(NC(=O)OCC2CCOCC2)cccc1-c1cccc(F)c1,-8.90
ALDH1,CC[C@H]1CO[C@@H]2CCC[C@@H]3CC[C@@H](C)N3C(=O)[C@@H]2C1,-7.80
ALDH1,c1ccc(Cc2cccc(-c3ccccc3)c2)cc1,-9.80
ALDH1,Nc1nccc2c1CC1=C(O)[C@H]3CCCCC[C@@H]3[C@H]3CC[C@@H]2N13,-9.60
ALDH1,CC1=C[C@@H](CCCN(C)C)C2=CC(F)=C(C)C(=O)C2=C1,-8.30
ALDH1,C[C@H]1CCN2c3ccc4ccc(O)cc4c3C(=O)N(c3ccccc3F)[C@H]2C1,-12.00
ALDH1,Cn1c(=O)ncc2cc([C@H]3C=CC=C4OC5=C(CC=CC5)C(=O)N43)c(O)cc21,-10.30
ALDH1,CCCC=C[C@@H]1C[C@@H]2CC(=O)N([C@@H]3CC[C@H](O)[C@@H](C)C3)CC[C@]2(C)C1,-9.10
